S,code,bul_s_tn,bul_s_phosphorus,high_prod_exotic_grass,low_prod_grass,latitude,altitude,lake_area,secchi_disk,wcs_chla,wcs_doc,max_depth,forestry,native,distance_to_road
3,53532,-1.045655232688589,-0.11365099728186956,-0.4982003037673377,1.2940740774169726,-1.116846545445904,0.4296354254899265,2.126431106676594,1.3346533831768426,-0.43170900907182175,-1.8326218641500152,1.1256275039173025,-0.1199543688240551,0.9446894781071076,-0.33483414792279265
1,47228,-1.9531590506037515,-1.079981715349613,-0.5885758289432834,1.567449470831569,-0.75001947574555,0.9651015891047836,1.999342972797097,0.551596651975095,-0.4863355683872285,-1.4105014082610292,1.180065910774844,-0.35123974390734464,0.2657147943092014,0.06435621976535355
4,54736,-1.8212638087677135,-1.3601703339990865,-0.5952554697303277,1.2102532225936924,-0.9170060039842391,0.3565701171567177,2.0549015182428008,1.4932050040702984,-0.4863355683872285,-1.8326218641500152,1.6011740505550889,-0.7584982941349785,1.0248108923026429,0.7498802243067839
5,45514,-1.8536433276704167,-1.2018778742242688,-0.5189112417600094,1.4101543172224975,-0.8320025521683779,0.6726208567038084,1.9312594532541023,0.5099134669403765,-0.40687875483754593,-1.8326218641500152,1.476153397503302,-0.3931879497524211,0.6791253759974121,0.5386705888382919
5,46564,-1.7576441098061584,-1.4742363612977607,-0.42308045756389273,1.4097067490536737,-0.777764874709862,0.7060847808032606,2.0696177621827347,0.551596651975095,-0.4416411107655321,-1.8326218641500152,1.180065910774844,0.8549401723911315,0.3091282715837135,0.7426363659458901
1,195,-0.07147797319127641,1.1154377456907882,1.160681809043278,-0.8084326938092439,0.09017859624458924,-1.0249998878983473,-1.3927201479596167,-1.010883045336738,0.1940133976319285,1.0940364605287995,-1.1612483009508656,1.2513126891660329,-0.9168296599123356,-0.4138832804580316
3,229,-1.9363192361470989,0.9828896632192496,-0.22892123163395925,-0.7110503339531348,0.0934924574514823,-1.1663591866697018,0.4634165100089541,-0.3911832103798697,-0.11670118807037096,0.23566427291561168,0.07636445598767755,-0.8257997868245409,1.157147093823715,-0.34336094454561356
1,301,-0.9137979328134987,0.3360640003449008,1.199821870549211,-0.8084326938092439,0.14460614153208978,-0.6378551995927189,-0.45257719914670086,-1.3797153752634053,0.1940133976319285,-0.7961146877564116,-1.6461715508775456,0.05060084669441942,-1.180924973750827,-0.856938983465047
3,511,0.29181000311196453,0.4700208257758135,1.148957885668563,-0.3625121144303067,0.11810487438657716,-0.3158345990730724,0.34978132712715765,-1.304487759058029,1.3362050924086155,1.6812955127320053,-1.5908718096579837,-0.4559245894716301,-1.2538102072196795,-0.6496816636148599
5,841,0.9675120212136824,2.5637599276297856,1.0925358888458545,1.4673094205076227,0.27626094287541186,-1.2561485980776466,-0.9028123356028452,-0.8875023815998646,-0.35721824636899435,1.3514844589250947,-1.5908718096579837,1.2222601980563406,-1.4432432767091972,-0.18130763123383703
3,1744,0.6612342940424479,0.47788247271135553,1.2035415631243778,-0.8084326938092439,0.1313807341061437,0.0826560068901442,-0.851506558074866,-1.0023243560006818,0.19879408913613025,1.443396928167007,-1.44128362688915,-0.8676504271177836,-1.4432432767091972,-0.65219398622264535
4,4506,0.2917748057141907,0.43727562128236086,1.2143344643660292,-0.8084326938092439,0.3593169813361358,-0.5089860221360838,-0.9873983509695142,-1.7392558623267993,6.451237464669432,1.5303486176463004,-1.311364600174023,0.6586766485858204,-1.3161396836769368,-1.122027834253492
3,4509,0.9176011325757308,0.9605867344134956,1.1375925294578024,-0.8084326938092439,0.362977975025417,-0.47740925444390175,-1.2754194037019329,-0.6684215303567003,-0.31748983959415306,1.0266039598625467,-1.311364600174023,1.4280178437432178,-1.4432432767091972,-1.6572572588435732
2,5042,0.3012177944295728,0.2152240896650472,1.079493172672585,1.1650860159456855,0.38027577514392313,-1.2903332118495974,-0.0935446256590904,-1.283676038220394,-0.4515732124592424,1.3015876969208804,-1.6461715508775456,1.443571006457636,-1.4171497409265073,0.09077253922280804
5,7512,0.957580843694038,0.3668550721580815,-0.27896969445092795,-0.8084326938092439,0.6199204441306031,0.15453408489367534,-0.18018932884996372,-0.16132040316453078,1.4851866178142703,0.21896088467136535,0.2571807103418206,0.4386186489391767,1.1385229167224418,-1.044964912436923
2,8138,-0.4713985769803586,0.5741687527936786,-1.16523571071349,-0.8084326938092439,-1.0517593246497776,1.6803832651656765,-1.4448333022923932,0.8339365922169423,-0.4664713649998079,0.4905926323996566,0.33522619779376267,-0.8815885164919353,1.1322909251727504,0.5715185572904551
2,12876,-0.5275698093309765,0.17730117000974405,0.7397503937293392,0.6481153064665766,0.9443908510485476,-1.3674476694077464,1.1427193065679762,-0.6684215303567003,-0.1834064667290637,-0.5264172582999137,1.577258449359496e-4,1.4573880251266085,0.338870515097704,-0.12413289602327449
4,13437,0.7654521341934066,1.2758476865792063,1.1569365398669549,1.021924432656622,0.44040832667703866,-0.2068408562624215,-0.780961461812396,-0.9685831956333676,-0.05428914471082956,0.7693678031247285,0.11213545942431602,1.1317746844814187,-1.4432432767091972,-1.3812344115246615
5,13446,0.6436029936702242,0.6903405897894872,1.0981764370567897,-0.11516743390790082,0.44462705726574386,-0.3158345990730724,-0.23849885769477353,-0.9685831956333676,-0.24796512773818075,1.0473704911599755,-0.4734506138425649,0.5043412161237975,-1.4269894676993575,-0.4854072739332849
3,13456,0.7226728466545391,-0.06776236016156655,1.0231345930320257,1.2809469750751938,0.43720371020238663,-0.1773966544041828,-0.3704258076865836,-0.47844105698765993,-0.11871680627115797,0.37528839187477325,-0.7446736787896169,-0.1564431738206871,-0.8394374233272309,-0.7416955418374404
4,13466,0.957580843694038,0.3448825930111973,0.3689838964386162,-0.03825705686231323,1.646743176389471,-0.7711402692083553,-0.769872257000024,-1.61822155923383,0.889260516191651,1.7803633339984275,-1.6461715508775456,1.715395264128018,-0.9651772588295492,-0.3539717447981101
8,13736,0.7381256257404687,-0.06342198313249357,0.6588836365976986,-0.8084326938092439,0.895378924346176,0.2973094349875174,-2.0936844372961425,-1.242909787830356,-0.19830461926962917,1.7323127022140916,0.01983324291218792,1.1471669420822976,-1.4432432767091972,-0.3727343454087452
5,14071,1.8296476909707864,1.1528624703304804,1.205296658716561,-0.8084326938092439,0.9037447409129692,0.7267527422252261,-1.3927201479596167,-0.5389937369475828,0.39265543150613486,0.5272754913220477,-0.04055160346864334,-0.8815885164919353,-1.4432432767091972,-1.2839067576916974
4,14179,0.4661477674504425,1.9628352951028112,1.1000539037874038,0.47191856880057936,0.9023459012841988,0.7051514938340581,0.01789913843148528,0.4715889679822205,-0.2132027718101947,-0.08727872075503476,0.8266281447404061,1.4747564685895225,-1.2180404792941737,-3.527658657425931
3,14208,0.7149680810292147,1.4943834991378724,1.0346256240538865,0.8800086288279002,0.9080715783109432,0.6059987653597317,-0.6222455207793783,-0.9685831956333676,-0.3025916870535876,0.3853163450614689,-0.2122322318062428,1.4676316554804996,-0.6080175327358066,-0.3797798411724987
1,14405,0.4786721771061763,0.5972694602534314,1.200414539778556,-0.8084326938092439,1.0001524593637392,-1.3674476694077464,-0.22913024151173267,-1.242909787830356,0.7899394992545478,0.849299245472407,-0.6385131285778777,-0.8815885164919353,-1.0111980941293826,-0.7756032437310242
3,14407,0.5098759678773471,0.5991283702099781,1.1777295770998957,-0.8084326938092439,0.9978429680572506,-0.769867536081178,-1.3437315210726195,-1.7115111265769871,0.5912974653803413,0.8234162343161853,-1.903831531777056,0.04650822704167384,-1.3227760564337123,-1.5418295041450385
4,14418,0.5058110422093538,2.4443895093332504,1.1910146760236806,-0.8084326938092439,1.0130170966314456,-1.3674476694077464,-0.66792466423995,-1.7392558623267993,1.5845076347513736,1.8202194865734496,-1.488688298155123,-0.8815885164919353,-1.3214416958208617,-0.45973922380657367
7,14720,0.8002226064141409,-0.48038699704255217,0.8270958653586415,-0.8084326938092439,1.0107498257210774,-0.5596904000294761,-1.083045395801958,-1.1176959620665128,-0.05925519555768469,0.2980976111648738,-1.0621683930018984,-0.8815885164919353,-1.0042307163519086,-1.1956609949158874
3,15007,0.6402394882230311,0.3939629731833365,1.2029948904247891,-0.8084326938092439,1.022951768621641,-0.687268536620067,-1.0336812282639871,-1.458945036285772,0.7402789907859962,1.5381843821565553,-1.5908718096579837,-0.8815885164919353,-1.1273426813460357,-0.6080542192363106
1,15013,0.4699471362169996,0.492500365777451,1.151548192014275,-0.8084326938092439,1.0402625271266703,-0.898193980866418,0.36008783725589416,-1.51822322480037,-0.22810092435076015,0.7119786784306843,-0.9168221461031412,0.2828957369782603,-1.441405940742452,-0.8332421872831055
4,15020,0.705411989671308,0.34989404769412247,1.0737333697158684,-0.8084326938092439,1.0388848723829944,-0.7450047571393066,-1.320306997787692,-1.0194922104190765,3.62058848196199,0.8744741185926951,-0.7224575914665076,-0.8217701642051991,-1.4233776021347246,-0.9609994911956284
1,15022,0.11262162439727114,-1.0334615799865785,-1.16523571071349,-0.8084326938092439,1.0320078018721184,-0.7450047571393066,0.5262924431278272,-0.5702661070942281,-0.00462863624227791,0.6077461091173779,-0.49040229559325166,-0.8815885164919353,-0.8934630360112524,-1.4060749945607045
5,15034,0.40838054996773154,0.21299205704243024,1.1951463330253518,-0.8084326938092439,1.0630312808383455,-0.7958945850190041,0.23341575489291455,-1.368732783473608,0.44231593997468654,1.9602499472489192,-0.5432094635621807,-0.8815885164919353,-1.4432432767091972,-0.27708749931565346
4,15037,0.8555488111762812,0.4938113867693291,1.217862090823873,-0.8084326938092439,1.0606922702738242,-0.8373996907136156,0.16783197787571444,-0.6684215303567003,0.7402789907859962,1.485909792695855,-0.2122322318062428,-0.8815885164919353,-1.4432432767091972,-0.7838274532654268
2,15038,0.32625184784632844,0.5991283702099781,1.2253864030155317,-0.8084326938092439,1.0603171372382365,-0.7958945850190041,-0.5166133120259837,-1.6978267865742374,1.1872235670029607,2.0814555704169333,-1.5908718096579837,-0.8815885164919353,-1.4432432767091972,-1.5017577335413843
4,15795,0.00704617398819907,0.3885862577519337,1.1950351090554403,-0.8084326938092439,0.5544530982882889,-0.47740925444390175,-0.8896338995818045,0.44150327534035,0.39265543150613486,0.05830501433408532,-0.44045592061990096,0.8391367285266448,-1.0960506585504337,-0.28035694752854595
1,15904,-0.4215927393136475,0.18186461323317984,1.0034766956970842,0.5255437176362036,0.5333978191638196,-0.5338017387495008,-0.4326169739008832,-0.8875023815998646,-0.13374595826051208,-0.06515644553103533,-0.45680532485658465,1.1299722116933717,-1.4432432767091972,-0.431359352900426
1,15907,-0.6413615279053729,0.3995114314334872,1.1829180269670516,0.7403620656119902,0.5295122570191563,-0.48515073513411144,0.09207183842392912,-1.145660869012624,-0.3075577379004427,-0.4603575300570613,-1.1612483009508656,0.7443322019753214,-1.2868723849442611,-0.588961501837988
6,15929,0.6581650348857144,0.5310359254705362,1.1980872505029354,-0.4939342008611969,0.5164904330834265,-0.5338017387495008,-0.8392422704109631,-1.0368642753412047,1.0879025500658577,0.3853163450614689,-0.40860532660817767,1.078760228846807,-1.4432432767091972,-0.24560866717027732
5,16131,-0.23703780649493308,-0.8585420812013439,0.19506125760300208,1.1951418387718644,0.557655556301155,-0.27001486932644375,0.2790242955588267,-0.773801894201525,0.04503187222627365,0.23530575412818355,0.9498334833642594,1.122500084719965,0.9655186068259756,-0.07999750399214241
1,16202,0.7820695135773428,-0.2649705958230042,-0.02575933343594613,-0.8084326938092439,0.5617245337182328,-0.06700763905748802,-2.0396831256556096,-0.6482436299972637,2.3790757702481993,0.4393912523619549,0.5233627190702617,1.7455687358579888,-1.4432432767091972,-0.9852868361068416
2,16222,0.5287221922848075,-0.13850602623897956,-0.9849753336018784,-0.8084326938092439,0.5627241504460719,-0.09614235367916316,-0.7169758680916964,-0.6022405918446361,-0.10891570402623628,0.4127319152865691,0.6449490428788798,1.6318273823718408,0.8322966318972469,-0.32707903628213647
2,16722,0.957580843694038,0.3668550721580815,1.1943796265028088,-0.8084326938092439,0.4020720174327027,-0.4401082172132653,-2.2116505146368755,-1.0722400537133103,0.14435288916337688,1.2808003034719695,-1.5384705718982037,-0.8815885164919353,-1.4432432767091972,-1.7062250925263565
1,16901,0.957580843694038,-0.3836157145895257,1.036814669750204,1.363596438351364,0.4415713815877181,-1.1944509326428223,-0.5241483797047365,-0.47844105698765993,-0.20823672096333953,0.9612751169327618,-1.311364600174023,1.4915352145928014,-1.2929603995376209,-0.6595435945357412
1,16939,-0.3784932226312344,1.3237161072314698,1.2018818686707535,-0.8084326938092439,0.4615581467019135,-1.0249998878983473,-0.7589594451117971,-1.51822322480037,-0.08408544979196052,1.3318680499197704,-0.580166138322859,0.529537839078029,-1.4432432767091972,-0.5396087592333031
3,17286,1.6976962716521689,0.7530542559411852,1.0936283127111253,-0.8084326938092439,0.540761718574118,0.5098176150598944,-0.7482180674251557,-1.1564256986205916,4.961422210612883,1.365910917738685,-0.8643626874662799,0.1152486432049276,-1.4432432767091972,0.3507238558979071
10,21433,-1.2707059265331333,-0.4326112395229076,0.5317455994707412,-0.8084326938092439,1.7283632928939638,-0.7437901763418321,-0.4007270972787726,0.20969666033690584,-0.3274219412878634,-0.04350505249900847,0.4900337990225101,-0.8815885164919353,0.919809082073767,-0.4373075057098392
3,21434,-0.5919154393749151,-0.5703399078883903,0.3205588111404026,0.0952817261125166,1.7288262864660364,-0.30406949533561267,-0.4132841769363509,0.15441514373408877,-0.47143741584666304,-0.02230591312267849,0.7757499055494315,-0.8815885164919353,0.6190341261467878,0.3628406702863423
2,21450,0.78378182996272,-0.25733152713173035,0.8425665527678756,0.8627355600780495,1.7356789213350368,-1.0846273070454215,-0.45257719914670086,-0.5389937369475828,-0.3274219412878634,0.05830501433408532,-0.8643626874662799,-0.8815885164919353,0.31953004358965387,-0.01629154653860323
3,21759,1.043859261903295,0.278784245143092,1.2259785247556114,-0.8084326938092439,1.423435855325065,-0.7450047571393066,-1.5600042593146357,-0.06981615832233884,-0.27776143281931176,1.1259393767037624,0.2863804175396249,0.05068823355321955,-1.2893251496174232,0.09222923755714006
2,24422,1.8922667673379132,1.760875538274726,0.9753622122936734,0.9121556840209286,1.6609567183383138,-1.371671772157971,0.648333999678619,-0.6684215303567003,-0.13871200910736725,0.849299245472407,-1.352794206769692,0.40265445784152376,0.11793324606595744,-0.01931329821345376
2,24423,1.3211553138343537,1.2612678564509971,1.191622305874768,-0.8084326938092439,1.660626682086458,-1.3802418722902814,0.07912439567576625,-0.7368370982017493,-0.3423200938284289,0.6295364129353611,-1.7046959506490371,-0.06586992519419226,-1.0342289686975124,-1.3039207687786316
3,24434,-0.7524057233230691,-1.946125708925767,-1.16523571071349,-0.8082114563019747,1.740340687068145,-1.2121317693642064,-1.6931839437675726,-0.33481171292557665,-0.47143741584666304,-0.6338674970006565,-1.0013582875110396,-0.5276862782785016,1.1766035888967938,1.0163901901153185
2,24620,0.3829212401853087,-0.12073315711158408,0.6585446923953863,-0.38461893700557137,1.702745364682318,-0.5821603813096867,0.7594385500754212,1.3799026947724389,-0.4416411107655321,0.4524494964692565,0.3215493508981576,1.6643231967532193,-0.2654947891084159,-0.506640045081712
2,24701,0.5158169188868874,0.44189469288519134,-1.16523571071349,-0.8084326938092439,0.15154830660915164,1.4927724765001302,-1.066225756169477,1.3946338166785892,-0.4764034666935182,-0.4603575300570613,0.02950959529039312,-0.8815885164919353,1.1191780374921387,0.37688711275581055
1,24960,-0.0240409203246467,-0.2141295809496604,-1.16523571071349,-0.8084326938092439,0.17053066436981232,1.4507549078929454,0.1722020691924145,2.0249938658047193,-0.47143741584666304,-0.5264172582999137,1.605525118097859,-0.8815885164919353,1.2123222389037136,0.9835860835405652
2,25044,-1.193466440908096,-0.18487752548400233,-1.16523571071349,-0.8084326938092439,0.02570734277051373,1.0384109729723945,0.42118395266300607,0.7401279016166497,-0.40687875483754593,-1.8326218641500152,1.6974695987070063,1.2931206065677558,1.080081257105465,0.04553982122704239
1,25248,-0.13628894456206997,-1.139887095995343,1.178235933609666,-0.8084326938092439,-1.6160603815336965,-1.1321187650885032,-1.988576864188498,-1.7253200863220366,0.640957973848893,1.8174360776451208,0.4786281083918887,-0.8815885164919353,-1.4432432767091972,-0.00718992367123146
4,25519,-0.8834776822501421,-1.0542463296455755,-0.7877033108845002,0.9409830906350812,0.283461235561195,-1.516176891550579,0.7632168160759369,-0.9113549997473188,-0.24796512773818075,0.9537168969293516,-1.5384705718982037,-0.8815885164919353,1.202823148178632,0.5351302966357464
1,25789,-0.20296781940686617,0.25446079009804695,-1.16523571071349,1.6753501726312845,0.32083283104738536,-0.59606448469245,-0.9725972765975616,0.5010140212319898,-0.35721824636899435,-0.04350505249900847,0.4005350630620494,-0.8815885164919353,0.7428499462315779,-1.019900807901624
1,25790,0.11262162439727114,0.6982570620755956,-1.16523571071349,1.6917425344429209,0.32059410290652013,-0.7450047571393066,-0.780961461812396,0.09680120851286957,-0.4118448056844011,0.09630998615572234,0.4553492625878306,-0.8815885164919353,0.6112652716452539,-2.6274035520156143
4,25972,0.771529462561168,0.7255324280533435,1.2179032965463297,-0.8084326938092439,-0.3477061330767809,-0.4473891265041187,-0.1633952645619393,-0.73780946909331,-0.3423200938284289,1.3986651862050472,-1.488688298155123,0.7882562372767129,-1.4432432767091972,-1.3218754999072078
2,26277,0.1585771303237977,0.03210289434822359,-0.00982398000685755,1.7138727932191986,-0.31511883053807627,0.9706781124837638,-1.135878376934489,-0.9274773242204264,1.038242041597306,-0.08727872075503476,0.14650838281087689,1.1420498096393985,-0.2812274391288034,1.4982479884112745
6,27286,-0.20581822839424907,0.569905841388106,-1.16523571071349,1.6504125702786507,-0.15987923116975788,1.1635538131137717,0.6446703181262206,0.9424764102324846,-0.47143741584666304,-1.3445193334891343,1.353440216338815,-0.8815885164919353,0.4016797230114357,1.581241963786611
4,28942,0.2553436496014686,-0.3836157145895257,-1.16523571071349,-0.8084326938092439,-1.4115561767430649,0.7196148696249136,0.4792084114769511,0.08498166072715706,-0.4863355683872285,-0.10989165861996576,1.2476202513588492,-0.8815885164919353,1.2454529558655336,2.373244682025471
2,29073,-0.36034020546448065,-0.7066457968899498,-1.16523571071349,-0.8084326938092439,-1.4043701928457384,0.984439311290866,0.15222185114697911,0.4107278753249201,-0.4863355683872285,-0.20569163169641033,1.3333734931193917,-0.8815885164919353,1.2423195718704931,2.2069432024298363
2,29104,-0.00620808007934383,-0.7710568201837226,-1.16523571071349,-0.8084326938092439,-1.414732246866917,0.9685416268578592,-0.46625092364438386,0.5010140212319898,-0.4863355683872285,-0.4288095200290916,-0.49040229559325166,-0.8815885164919353,1.2425350080125612,1.9245387795845397
31,29250,-0.0240409203246467,2.6623611084102574,-1.16523571071349,-0.8084326938092439,-1.3938147451606075,0.9959167172865656,0.4122195486225795,1.0618013870054577,-0.4863355683872285,-0.986640980606421,1.1256275039173025,-0.8815885164919353,1.238120230678607,1.6127022481287543
4,29541,0.7482550587556567,0.09800823295323394,-1.16523571071349,-0.8084326938092439,-1.3688170504825647,1.1303061930069425,-0.6048276224837376,1.3346533831768426,-0.4863355683872285,-0.4603575300570613,0.923252644121252,-0.8815885164919353,1.2578053776788058,1.9551404863268316
4,29568,0.5158169188868874,-0.4829223255899896,-1.16523571071349,-0.8084326938092439,-1.3641956663994836,1.2650838132311395,-1.5914240729328917,0.7878688583643603,-0.4764034666935182,-0.7119639387602958,0.07636445598767755,-0.8815885164919353,1.257805377659001,1.8962643678873323
8,29596,0.11262162439727114,-0.2289259532109648,-1.16523571071349,-0.8084326938092439,-1.3668753955987247,1.2306114593212791,-0.04813898463233181,0.6651115963213612,-0.4863355683872285,-0.6338674970006565,1.3333734931193917,-0.8815885164919353,1.2578053776887077,1.860714547956159
5,29614,-0.1693889861695788,-0.3675637393248712,-1.16523571071349,-0.8084326938092439,-1.36101599884726,1.0911427880667082,-0.08630576023172339,0.7642147840787541,-0.4863355683872285,-0.4288095200290916,0.7757499055494315,-0.8815885164919353,1.1343557993800368,1.8467772603486985
2,29644,0.2553436496014686,-0.534626625203103,-1.16523571071349,-0.8084326938092439,-1.3797946968797457,1.2448697589236724,0.15222185114697911,1.50667751885183,-0.4863355683872285,-1.0398605293317464,1.2010221883694858,-0.8815885164919353,1.242844018670564,1.911914065022762
4,29917,0.2553436496014686,0.43134686679337614,-1.16523571071349,-0.8084326938092439,-1.3824123981083112,1.0123476418902728,-0.2929342791423845,0.5010140212319898,-0.4863355683872285,0.07748765905117239,0.11213545942431602,-0.8815885164919353,0.9510632142704092,1.4889406794752211
4,29956,-1.5461551840208083,-0.2892922178844484,-1.16523571071349,-0.4940368354303033,-1.3686930286017804,0.4316925310952019,-0.30870714126648025,0.6126299025624651,-0.4863355683872285,-0.840750497049521,0.2114563405953213,-0.8815885164919353,1.1774731147708266,1.4164343908130386
5,30380,-0.3423253924254499,0.19575918065830017,-1.16523571071349,-0.3904335728319517,-1.3363636719264331,0.05585608001274082,0.948784611115949,-0.16132040316453078,-0.4466071616123872,0.3131866884366568,0.2114563405953213,-0.8815885164919353,1.1783000434272934,1.0480923944792675
5,30812,0.0377151002058206,0.4523868709949254,1.0321284762715268,-0.8084326938092439,-1.614934432817449,-1.1321187650885032,-0.14709157874864795,-1.368732783473608,1.1375630585344092,1.6374083580296634,-0.17516822824456976,1.506064174094968,-0.3603182303577921,-0.5401044717546846
10,32805,0.1830737435675427,8.479208482584238e-4,1.2080731656673631,-0.8084326938092439,0.4687774253222099,-0.11774583369547176,1.012647045162567,-1.8109180226515007,-0.4118448056844011,1.3466217713638768,-1.903831531777056,0.5526056439220371,-1.3552705766424995,-0.14605935100265302
14,34599,0.6974380223204465,0.5527578368619918,1.2351302426330837,-0.8084326938092439,0.568435169254212,-0.5509353663209486,-0.8766951951649474,0.5298057270188495,-0.2380330260444705,1.4168381243892756,-0.04055160346864334,-0.8815885164919353,-1.4432432767091972,0.1187827679545512
15,34665,-1.168228133152509,-1.36570015941796,0.824377605096016,1.118101590344107,0.7253905228202312,-1.0249998878983473,1.3963885824192104,-1.8256642039052315,3.62058848196199,0.8661589091147877,-1.352794206769692,1.3972808749351455,-1.1467861604343272,0.15488278762476743
4,35422,-0.18611779178283855,0.8498307690156859,1.1324691240924838,-0.8084326938092439,0.49542794560701087,0.09890668722125096,0.2447714832670391,-0.06981615832233884,-0.01456073793598825,0.251383915010423,-0.7224575914665076,0.6252798230732992,-1.4432432767091972,-0.5628720480184352
20,36285,0.629800672652078,0.46323872553252554,1.2044927996319283,-0.8084326938092439,0.5934024649742294,-0.7450047571393066,-0.0156591046938508,-0.773801894201525,-0.4168108565312562,1.0473704911599755,0.2863804175396249,0.8185868440440416,-1.4432432767091972,-0.00473952394395059
5,36314,0.6421762469212197,0.7039203736460924,1.225472473754495,-0.8084326938092439,0.5886744653834399,-0.7211982894473854,-0.46625092364438386,-0.9685831956333676,-0.4664713649998079,1.850226446075402,-1.5384705718982037,0.22488532391154584,-1.4432432767091972,-2.3317490966363215
5,36343,0.6205070731485296,0.5357020514730247,1.188922152577882,-0.8084326938092439,0.5674981084684598,-0.9313985585380632,-0.769872257000024,-1.6053525172768957,-0.2628632802787463,0.9306579740266816,-1.1612483009508656,1.241690858645526,-1.4432432767091972,0.15935146855181975
11,36741,-0.27857429351253754,0.02230434382313107,-1.16523571071349,-0.8084326938092439,0.6433732008403547,0.9565879995380469,-1.002504947473403,0.8563774908210218,-0.4267429582249666,-1.4105014082610292,0.23461856994289265,1.511132601875019,1.062277517913626,-0.10357459942116272
5,36742,-0.43457244501296854,0.2610972085198217,-1.16523571071349,-0.8084326938092439,0.6438006941954416,0.9558829003631912,-0.6048276224837376,1.0035104871617218,-0.40687875483754593,-1.216531724122738,0.6816006565502262,1.4797639481865623,1.087632612968522,0.03943250046513713
3,36979,0.4786721771061763,-0.43924174802080024,0.8061386451414403,-0.7382588605951994,0.676333306632079,0.0350672347656007,-1.3437315210726195,-0.8973122744181211,1.5845076347513736,0.7877366625836428,0.845395025013104,1.584660154209712,-0.00798237363112102,-0.679666760440364
4,37529,-0.5121305106306443,-0.18487752548400233,1.1464663578251433,-0.8084326938092439,0.7514258970558844,0.5757782073121052,-0.5473050234337997,-0.11481406245255968,-0.29265958535987724,-0.08727872075503476,1.5301840753867697,-0.8815885164919353,-0.24826994294455865,-1.2683685006702172
2,37530,-1.460433298798317,-1.2792477170532792,0.9335010126680784,1.293713017945347,0.7504952331232952,0.4275728395474499,-0.22913024151173267,-0.16132040316453078,-0.24796512773818075,-0.28387373068672334,0.5448780327004241,0.7063835143719747,0.2687953091656255,-2.964138171751154
3,37534,-1.2969758056285818,-1.2018778742242688,0.917235650490738,1.2222084218846874,0.7502587187360928,0.34478901459594213,0.4373571090368122,0.2800764172615166,-0.4267429582249666,-0.6722110449674416,1.0424672542042888,0.6825859643239919,0.33573760988233936,-1.6419262032649045
7,38421,0.11262162439727114,0.5142054378820129,-0.6853083301083134,1.0852011910290429,-0.35326680480725536,-1.1663591866697018,1.3405831406155098,-0.31094366602463924,-0.3274219412878634,0.6819048786866249,0.17958496366271995,1.5219835798566488,0.929104724254592,-0.0720447767727143
4,38502,-0.7872523653775291,0.3065259308805388,-0.30773926043928346,-0.6024804876118942,-0.36774288196706706,-0.21695510704789508,1.6808385762978435,0.700914718006175,-0.18639992324372673,-0.9358462370507588,2.593225444176614,-0.8815885164919353,1.2027786367236637,-0.2923983446033232
